Eljárás EKR azonosító,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Teljesítés helye NUTS-kód(ok),Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő neve,Fő CPV-kód(ok),A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Nyertes ajánlattevő kkv,Hirdetmény közzétételének dátuma,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,Ajánlatkérő szervezet neve - tisztított,Ajánlatkérő Cégtípus,Nyertes ajánlattevő neve - tisztított,Nyertes Cégtípus,Hirdetmény és szerződés megkötés között eltelt idő
EKR000618542018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Kiemelt fontosságú tervezési, kivitelezési munkák",Építési beruházás,26000000000.0,HUF,HU120|HU33,2019-04-30,5.0,"11963877213,11963877",Juko Építőipari És Szolgáltató Kft.,45231400-9,Nem,Igen,Nem,2019-05-19,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Juko Építőipari És Kft.,Kft.,-19 days
EKR000618542018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Kiemelt fontosságú tervezési, kivitelezési munkák",Építési beruházás,26000000000.0,HUF,HU120|HU33,2019-04-30,5.0,"10823541242,HU10823541",Kábel Team Villamosipari Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság,45231400-9,Nem,Igen,Igen,2019-05-19,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Kábel Team Villamosipari Kft.,Kft.,-19 days
EKR000618542018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Kiemelt fontosságú tervezési, kivitelezési munkák",Építési beruházás,26000000000.0,HUF,HU120|HU33,2019-04-30,5.0,"10797675243,HU10797675",Fabricom ElectricalPvv Villanyszerelő Ipari Korlátolt Felelősségű Társaság,45231400-9,Nem,Igen,Igen,2019-05-19,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Fabricom Electricalpvv Villanyszerelő Ipari Kft.,Kft.,-19 days
EKR000618542018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Kiemelt fontosságú tervezési, kivitelezési munkák",Építési beruházás,26000000000.0,HUF,HU120|HU33,2019-04-30,5.0,"25433971213,HU25433971,Cg. 13-09-201832",ForestVill Villamosipari És Energetikai Létesítményeket Tervező És Kivitelező Korlátolt Felelősségű Társaság,45231400-9,Nem,Igen,Nem,2019-05-19,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Forestvill Villamosipari És Energetikai Létesítményeket Tervező És Kivitelező Kft.,Kft.,-19 days
EKR000618542018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Kiemelt fontosságú tervezési, kivitelezési munkák",Építési beruházás,26000000000.0,HUF,HU120|HU33,2019-04-30,5.0,"13564508208,HU 13564508",VillKorr Hungária Villamosipari Korlátolt Felelősségű Társaság,45231400-9,Nem,Igen,Igen,2019-05-19,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Villkorr Hungária Villamosipari Kft.,Kft.,-19 days
EKR000618542018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Kiemelt fontosságú tervezési, kivitelezési munkák",Építési beruházás,26000000000.0,HUF,HU120|HU33,2019-04-30,5.0,"14498866241,HU14498866","ÉszakBudai Tervező, Szerelő És Szolgáltató Zártkörűen Működő Részvénytársaság",45231400-9,Nem,Igen,Igen,2019-05-19,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,"Északbudai Tervező, Szerelő És Zrt.",Zrt.,-19 days
EKR000618542018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Kiemelt fontosságú tervezési, kivitelezési munkák",Építési beruházás,26000000000.0,HUF,HU120|HU33,2019-04-30,5.0,"11013714202,HU11013714","Treszner Villamosipari, Szolgáltató Kft",45231400-9,Nem,Igen,Igen,2019-05-19,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Treszner Villamosipari Kft.,Kft.,-19 days
EKR000618542018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Kiemelt fontosságú tervezési, kivitelezési munkák",Építési beruházás,26000000000.0,HUF,HU120|HU33,2019-04-30,5.0,"10974582213,HU10974582",Omexom Magyarország Villamos És Távközlési Berendezéseket Kivitelező Korlátolt Felelősségű Társaság,45231400-9,Nem,Igen,Nem,2019-05-19,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Omexom Magyarország Villamos És Távközlési Berendezéseket Kivitelező Kft.,Kft.,-19 days
EKR000618542018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Kiemelt fontosságú tervezési, kivitelezési munkák",Építési beruházás,26000000000.0,HUF,HU120|HU33,2019-04-30,5.0,"10727201244,HU10727201",Mvm Ovit Országos Villamostávvezeték Zártkörűen Működő Részvénytársaság,45231400-9,Nem,Igen,Nem,2019-05-19,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Mvm Ovit Országos Villamostávvezeték Zrt.,Zrt.,-19 days
EKR000618612018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Normál fontosságú tervezési, kivitelezési munkák",Építési beruházás,10500000000.0,HUF,HU33|HU120,2019-07-22,17.0,14187834243,Spie Hungaria Korlátolt Felelősségű Társaság,45231400-9,Nem,Igen,Nem,2019-10-02,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Spie Hungaria Kft.,Kft.,-72 days
EKR000618612018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Normál fontosságú tervezési, kivitelezési munkák",Építési beruházás,10500000000.0,HUF,HU33|HU120,2019-07-22,17.0,"13103646202,HU13103646",Smhv Energetika Korlátolt Felelősségű Társaság,45231400-9,Nem,Igen,Nem,2019-10-02,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Smhv Energetika Kft.,Kft.,-72 days
EKR000618612018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Normál fontosságú tervezési, kivitelezési munkák",Építési beruházás,10500000000.0,HUF,HU33|HU120,2019-07-22,17.0,"10974582213,HU10974582",Omexom Magyarország Villamos És Távközlési Berendezéseket Kivitelező Korlátolt Felelősségű Társaság,45231400-9,Nem,Igen,Nem,2019-10-02,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Omexom Magyarország Villamos És Távközlési Berendezéseket Kivitelező Kft.,Kft.,-72 days
EKR000618612018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Normál fontosságú tervezési, kivitelezési munkák",Építési beruházás,10500000000.0,HUF,HU33|HU120,2019-07-22,17.0,"10756056213,10756056",ElCo Tech Elektromos Kommunikációs Technológiák Kft.,45231400-9,Nem,Igen,Igen,2019-10-02,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Elco Tech Elektromos Kommunikációs Technológiák Kft.,Kft.,-72 days
EKR000618612018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Normál fontosságú tervezési, kivitelezési munkák",Építési beruházás,10500000000.0,HUF,HU33|HU120,2019-07-22,17.0,"25433971213,HU25433971,Cg. 13-09-201832",ForestVill Villamosipari És Energetikai Létesítményeket Tervező És Kivitelező Korlátolt Felelősségű Társaság,45231400-9,Nem,Igen,Nem,2019-10-02,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Forestvill Villamosipari És Energetikai Létesítményeket Tervező És Kivitelező Kft.,Kft.,-72 days
EKR000618612018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Normál fontosságú tervezési, kivitelezési munkák",Építési beruházás,10500000000.0,HUF,HU33|HU120,2019-07-22,17.0,"13564508208,HU 13564508",VillKorr Hungária Villamosipari Korlátolt Felelősségű Társaság,45231400-9,Nem,Igen,Igen,2019-10-02,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Villkorr Hungária Villamosipari Kft.,Kft.,-72 days
EKR000618612018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Normál fontosságú tervezési, kivitelezési munkák",Építési beruházás,10500000000.0,HUF,HU33|HU120,2019-07-22,17.0,"11907619206,HU11907619,06-09-006565",Elektroglob Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,45231400-9,Nem,Igen,Igen,2019-10-02,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Elektroglob Kft.,Kft.,-72 days
EKR000618612018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Normál fontosságú tervezési, kivitelezési munkák",Építési beruházás,10500000000.0,HUF,HU33|HU120,2019-07-22,17.0,"12592964204,HU12592964",Délvill DélAlföldi Villamos Hálózatszerelő És Kereskedelmi Korlátolt Felelősségű Társaság,45231400-9,Nem,Igen,Nem,2019-10-02,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Délvill Délalföldi Villamos Hálózatszerelő És Kft.,Kft.,-72 days
EKR000618612018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Normál fontosságú tervezési, kivitelezési munkák",Építési beruházás,10500000000.0,HUF,HU33|HU120,2019-07-22,17.0,"14498866241,HU14498866","ÉszakBudai Tervező, Szerelő És Szolgáltató Zártkörűen Működő Részvénytársaság",45231400-9,Nem,Igen,Igen,2019-10-02,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,"Északbudai Tervező, Szerelő És Zrt.",Zrt.,-72 days
EKR000618612018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Normál fontosságú tervezési, kivitelezési munkák",Építési beruházás,10500000000.0,HUF,HU33|HU120,2019-07-22,17.0,"20511179203,HU20511179","Soblask Ipari, Szolgáltató És Kereskedelmi Betéti Társaság",45231400-9,Nem,Igen,Nem,2019-10-02,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Soblask Ipari Bt.,Bt.,-72 days
EKR000618612018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Normál fontosságú tervezési, kivitelezési munkák",Építési beruházás,10500000000.0,HUF,HU33|HU120,2019-07-22,17.0,"11013714202,HU11013714","Treszner Villamosipari, Szolgáltató Kft",45231400-9,Nem,Igen,Igen,2019-10-02,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Treszner Villamosipari Kft.,Kft.,-72 days
EKR000618612018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Normál fontosságú tervezési, kivitelezési munkák",Építési beruházás,10500000000.0,HUF,HU33|HU120,2019-07-22,17.0,"11023524203,HU11023524",PolarStúdió Elektromos Fővállalkozó Korlátolt Felelősségű Társaság,45231400-9,Nem,Igen,Nem,2019-10-02,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Polarstúdió Elektromos Fővállalkozó Kft.,Kft.,-72 days
EKR000618612018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Normál fontosságú tervezési, kivitelezési munkák",Építési beruházás,10500000000.0,HUF,HU33|HU120,2019-07-22,17.0,11597320206,Erzol 2000 Kereskedelmi És Szolgáltató Kft,45231400-9,Nem,Igen,Nem,2019-10-02,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Erzol 2000 Kft.,Kft.,-72 days
EKR000618612018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Normál fontosságú tervezési, kivitelezési munkák",Építési beruházás,10500000000.0,HUF,HU33|HU120,2019-07-22,17.0,"11550626209,HU11550626",Tajtavill Korlátolt Felelősségű Társaság,45231400-9,Nem,Igen,Nem,2019-10-02,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Tajtavill Kft.,Kft.,-72 days
EKR000618612018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Normál fontosságú tervezési, kivitelezési munkák",Építési beruházás,10500000000.0,HUF,HU33|HU120,2019-07-22,17.0,13908104213,Sencord Elektromos Tervező És Kivitelező Kft.,45231400-9,Nem,Igen,Nem,2019-10-02,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Sencord Elektromos Tervező És Kivitelező Kft.,Kft.,-72 days
EKR000618612018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Normál fontosságú tervezési, kivitelezési munkák",Építési beruházás,10500000000.0,HUF,HU33|HU120,2019-07-22,17.0,"10336201217,HU10336201",PerfectPhone Kft.,45231400-9,Nem,Igen,Nem,2019-10-02,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Perfectphone Kft.,Kft.,-72 days
EKR000618612018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Normál fontosságú tervezési, kivitelezési munkák",Építési beruházás,10500000000.0,HUF,HU33|HU120,2019-07-22,17.0,"25714748203,HU 25714748",Szazovill Korlátolt Felelősségű Társaság,45231400-9,Nem,Igen,Nem,2019-10-02,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Szazovill Kft.,Kft.,-72 days
EKR000618612018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Normál fontosságú tervezési, kivitelezési munkák",Építési beruházás,10500000000.0,HUF,HU33|HU120,2019-07-22,17.0,"25111073203,HU25111073",Rácelektro 2014 Kft.,45231400-9,Nem,Igen,Nem,2019-10-02,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Rácelektro 2014 Kft.,Kft.,-72 days
EKR000618612018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,"Normál fontosságú tervezési, kivitelezési munkák",Építési beruházás,10500000000.0,HUF,HU33|HU120,2019-07-22,17.0,"43706321223,HU43706321",Szabó Zoltán Egyéni Vállalkozó,45231400-9,Nem,Igen,Nem,2019-10-02,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Szabó Zoltán EV,EV,-72 days
EKR000003302021,Miskolc Megyei Jogú Város Önkormányzata,15735605205,U - Regionális vagy helyi iroda/hivatal,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Művészeti Iskola fejlesztése,Építési beruházás,633495560.0,HUF,HU311,2021-07-15,4.0,"23898903205,HU23898903",Syntax Consult Szolgáltató Kft,45262690-4,Igen,Igen,Igen,2021-07-27,Igen,Nem,Igen,Miskolc Megyei Jogú Város Önkormányzata,,Syntax Consult Kft.,Kft.,-12 days
EKR000618922018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,Hírközlési hálózat tervezés- és kivitelezés,Építési beruházás,2600000000.0,HUF,HU33|HU120,2019-08-27,8.0,"10756056213,10756056",ElCo Tech Elektromos Kommunikációs Technológiák Kft.,45231600-1,Nem,Igen,Igen,2019-10-16,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Elco Tech Elektromos Kommunikációs Technológiák Kft.,Kft.,-50 days
EKR000618922018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,Hírközlési hálózat tervezés- és kivitelezés,Építési beruházás,2600000000.0,HUF,HU33|HU120,2019-08-27,8.0,"25422359242,HU25422359",Metalcom Távközlési És Rendszerintegrációs Zrt.,45231600-1,Nem,Igen,Igen,2019-10-16,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Metalcom Távközlési És Rendszerintegrációs Zrt.,Zrt.,-50 days
EKR000618922018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,Hírközlési hálózat tervezés- és kivitelezés,Építési beruházás,2600000000.0,HUF,HU33|HU120,2019-08-27,8.0,"10727201244,HU10727201",Mvm Ovit Országos Villamostávvezeték Zártkörűen Működő Részvénytársaság,45231600-1,Nem,Igen,Nem,2019-10-16,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Mvm Ovit Országos Villamostávvezeték Zrt.,Zrt.,-50 days
EKR000618922018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,Hírközlési hálózat tervezés- és kivitelezés,Építési beruházás,2600000000.0,HUF,HU33|HU120,2019-08-27,8.0,22761105241,Key Telecom Korlátolt Felelősségű Társaság,45231600-1,Nem,Igen,Nem,2019-10-16,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Key Telecom Kft.,Kft.,-50 days
EKR000618922018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,Hírközlési hálózat tervezés- és kivitelezés,Építési beruházás,2600000000.0,HUF,HU33|HU120,2019-08-27,8.0,"10336201217,HU10336201",PerfectPhone Kft.,45231600-1,Nem,Igen,Nem,2019-10-16,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Perfectphone Kft.,Kft.,-50 days
EKR000618922018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,Hírközlési hálózat tervezés- és kivitelezés,Építési beruházás,2600000000.0,HUF,HU33|HU120,2019-08-27,8.0,14943847241,Dynamic Security Communication Kft.,45231600-1,Nem,Igen,Nem,2019-10-16,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Dynamic Security Communication Kft.,Kft.,-50 days
EKR000618922018,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,Hírközlési hálózat tervezés- és kivitelezés,Építési beruházás,2600000000.0,HUF,HU33|HU120,2019-08-27,8.0,12062515213,MátraPhone Szolgáltató És Kereskedelmi Kft.,45231600-1,Nem,Igen,Nem,2019-10-16,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Mátraphone Kft.,Kft.,-50 days
EKR000003162021,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",12464780251,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Testnevelési Egyetem Kampuszfejlesztése II.ütem(2),Építési beruházás,69796943214.0,HUF,HU11,2021-12-17,2.0,"10738885220,HU10738885",Záév Építőipari Zártkörűen Működő Részvénytársaság,45000000-7,Nem,Igen,Nem,2022-01-18,Igen,Nem,Igen,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",Zrt.,Záév Építőipari Zrt.,Zrt.,-32 days
EKR000003922021,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,83.sz.főút Bontási munkálatok (M1-Pápa között),Építési beruházás,30000000.0,HUF,HU213,2021-03-24,3.0,"24944234213,HU24944234",Grander Home Korlátolt Felelősségű Társaság,45110000-1,Igen,Igen,Igen,2021-03-29,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Grander Home Kft.,Kft.,-5 days
EKR000008662021,Miskolc Megyei Jogú Város Önkormányzata,15735605205,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Szent László patak medertámfal helyreállítás,Építési beruházás,86769146.0,HUF,HU311,2021-04-27,3.0,12976119205,"Lasped Kereskedelmi, Építőipari És Szolgáltató Korlátolt Felelősségű Társaság",45240000-1,Nem,Igen,Igen,2021-05-02,Igen,Nem,Igen,Miskolc Megyei Jogú Város Önkormányzata,,"Lasped , Építőipari És Kft.",Kft.,-5 days
EKR000032162021,Budapest Főváros Xvi. Kerületi Önkormányzat,15735791242,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Budapest XVI. kerületi útépítések LVIII.,Építési beruházás,190140430.0,HUF,HU110,2021-03-22,6.0,"14779066213,HU14779066",Aszfaltpálya Építő Korlátolt Felelősségű Társaság,45233120-6,Nem,Igen,Igen,2021-03-25,Igen,Nem,Igen,Budapest Főváros Xvi. Kerületi Önkormányzat,,Aszfaltpálya Építő Kft.,Kft.,-3 days
EKR000032162021,Budapest Főváros Xvi. Kerületi Önkormányzat,15735791242,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Budapest XVI. kerületi útépítések LVIII.,Építési beruházás,190140430.0,HUF,HU110,2021-03-09,5.0,11185417211,Hornyák Útépítő És Szolgáltató Kft,45233120-6,Nem,Igen,Igen,2021-03-25,Igen,Nem,Igen,Budapest Főváros Xvi. Kerületi Önkormányzat,,Hornyák Útépítő És Kft.,Kft.,-16 days
EKR000019462021,Budapest Főváros Xvi. Kerületi Önkormányzat,15735791242,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Budapest XVI. kerületi útépítések LVII.,Építési beruházás,100915726.0,HUF,HU110,2021-04-12,6.0,11772149242,RokLa Építőipari Szolgáltató Korlátolt Felelősségű Társaság,45233120-6,Nem,Igen,Igen,2021-04-15,Igen,Nem,Igen,Budapest Főváros Xvi. Kerületi Önkormányzat,,Rokla Építőipari Kft.,Kft.,-3 days
EKR000124102018,Budapest Főváros Xvi. Kerületi Önkormányzat,15735791242,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Szerb A. Gimnázium homlokzati ablakainak cseréje 2,Építési beruházás,72701887.0,HUF,HU110,2018-07-20,2.0,14254790242,Euroinvest Group Ingatlanforgalmazó És Beruházó Korlátolt Felelősségű Társaság,45421000-4,Nem,Igen,Igen,2018-07-26,Igen,Nem,Igen,Budapest Főváros Xvi. Kerületi Önkormányzat,,Euroinvest Group Ingatlanforgalmazó És Beruházó Kft.,Kft.,-6 days
EKR000059192021,Nyíregyháza Megyei Jogú Város Önkormányzata,15731766215,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,NyMJV - Energetikai korszerűsítés,Építési beruházás,282351160.0,HUF,HU323,2021-04-22,3.0,"14762503215,HU14762503",ColdTech Kereskedelmi És Szolgáltató Korlátolt Felelőségű Társaság,45000000-7,Igen,Igen,Igen,2021-04-28,Igen,Nem,Igen,Nyíregyháza Megyei Jogú Város Önkormányzata,,Coldtech Korlátolt Felelőségű Társaság,,-6 days
